date,avg_temp,max_temp,min_temp,precip,location
2022-01-21,-4.2,4.7,1516,-1.5,상주
2022-01-21,2.5,4.2,2343,3.7,신안
2022-01-21,6.0,10.7,1156,4.1,제주
2022-01-21,-1.2,8.4,1421,-1.6,창녕(밀양)
2022-01-21,-10.6,-0.4,1336,-5.3,평창
2022-01-21,-6.1,3.7,1550,-4.7,포천(동두천)
2022-01-21,-1.5,7.4,1336,-0.4,해남
2022-01-22,2.7,8.4,1444,1.1,논산(부여)
2022-01-22,5.4,10.8,1459,4.8,무안(목포)
2022-01-22,0.2,6.5,1528,1.0,상주
2022-01-22,5.4,6.9,1432,5.1,신안
2022-01-22,10.6,14.4,1356,8.4,제주
2022-01-22,2.3,11.6,1524,0.7,창녕(밀양)
2022-01-22,-4.6,3.5,1513,-4.6,평창
2022-01-22,-2.7,6.2,1447,-2.5,포천(동두천)
2022-01-22,6.8,11.9,1445,4.5,해남
2022-01-23,4.0,9.9,1425,2.0,논산(부여)
2022-01-23,5.0,8.3,1315,5.1,무안(목포)
2022-01-23,4.9,11.6,1510,3.2,상주
2022-01-23,5.9,7.9,1221,5.8,신안
2022-01-23,10.5,12.2,1247,9.6,제주
2022-01-23,6.9,13.6,1450,5.2,창녕(밀양)
2022-01-23,-1.8,3.4,1203,-1.5,평창
2022-01-23,0.8,6.8,1442,0.1,포천(동두천)
2022-01-23,5.8,10.8,1301,5.0,해남
2022-01-24,5.0,9.6,1308,2.5,논산(부여)
2022-01-24,4.8,9.8,1413,5.4,무안(목포)
2022-01-24,3.8,7.2,1223,2.4,상주
2022-01-24,6.3,8.7,1053,6.1,신안
2022-01-24,10.3,12.4,1410,9.6,제주
2022-01-24,5.3,7.7,1,3.9,창녕(밀양)
2022-01-24,-3.5,-1.8,1,-1.9,평창
2022-01-24,2.1,7.8,1309,-0.4,포천(동두천)
2022-01-24,3.2,10.4,1259,3.6,해남
2022-01-25,2.4,5.2,1,2.8,논산(부여)
2022-01-25,5.2,6.6,1512,5.9,무안(목포)
2022-01-25,1.3,3.2,2143,1.6,상주
